Employee_ID,Age,Gender,Marital_Status,Department,Job_Role,Job_Level,Monthly_Income,Hourly_Rate,Years_at_Company,Years_in_Current_Role,Years_Since_Last_Promotion,Work_Life_Balance,Job_Satisfaction,Performance_Rating,Training_Hours_Last_Year,Overtime,Project_Count,Average_Hours_Worked_Per_Week,Absenteeism,Work_Environment_Satisfaction,Relationship_with_Manager,Job_Involvement,Distance_From_Home,Number_of_Companies_Worked,Attrition
4929,36,Female,Married,Sales,Manager,2,15707,86,29,5,9,4,3,4,87,No,9,47,14,3,2,1,22,4,No
4930,36,Female,Divorced,Finance,Assistant,3,12922,39,18,9,9,2,2,1,88,Yes,1,46,9,3,2,1,16,2,Yes
4931,55,Male,Divorced,Finance,Manager,3,5042,32,18,12,1,1,1,1,33,No,8,48,7,3,1,2,9,1,No
4932,40,Male,Single,Finance,Manager,2,14868,29,23,1,6,2,3,3,34,No,4,58,14,1,2,2,15,2,No
4933,27,Female,Divorced,HR,Manager,3,6560,56,15,4,1,1,1,1,84,Yes,4,43,10,3,1,4,33,2,No
4934,24,Male,Single,Marketing,Analyst,4,10793,34,26,1,1,1,3,4,95,Yes,1,52,4,4,3,3,3,1,No
4935,45,Female,Married,IT,Analyst,4,13074,30,25,5,4,3,1,4,76,No,9,59,2,2,2,2,4,2,No
4936,35,Male,Married,HR,Executive,1,19665,21,26,12,8,4,2,3,37,Yes,1,53,7,2,2,1,35,4,No
4937,55,Female,Single,Finance,Assistant,3,7710,95,16,11,1,1,5,2,49,No,9,44,18,3,2,2,33,1,No
4938,47,Male,Married,IT,Analyst,3,15861,19,27,5,8,3,2,1,93,No,5,41,11,2,3,3,42,4,No
4939,48,Male,Single,HR,Analyst,2,10773,32,13,13,7,2,1,2,11,No,1,45,15,2,4,3,10,1,No
4940,31,Female,Married,Sales,Analyst,4,11608,92,23,7,9,4,2,4,96,No,3,30,4,1,1,4,11,3,No
4941,56,Female,Married,Finance,Assistant,5,19700,32,28,7,3,1,1,4,29,No,3,42,14,1,4,1,15,2,No
4942,49,Female,Divorced,HR,Executive,1,14491,78,24,8,4,3,4,4,43,Yes,1,39,4,4,3,1,36,2,No
4943,42,Female,Divorced,HR,Assistant,4,4091,39,28,6,5,2,4,3,86,No,3,32,11,2,2,3,47,3,No
4944,35,Male,Single,Finance,Manager,2,4124,89,28,10,8,2,1,4,88,Yes,6,35,19,2,2,4,18,1,No
4945,33,Female,Married,Sales,Executive,1,13482,40,5,3,9,3,4,1,93,No,9,54,10,3,3,3,18,4,Yes
4946,29,Female,Married,Marketing,Manager,5,4113,83,18,9,5,4,5,2,95,No,3,49,7,1,2,3,28,2,No
4947,26,Male,Married,Sales,Analyst,1,4972,30,24,5,5,1,1,2,93,No,8,52,9,4,4,2,9,4,No
4948,56,Male,Divorced,Finance,Assistant,4,14140,77,5,9,5,3,3,1,91,No,2,44,4,3,3,2,31,3,Yes
4949,48,Female,Single,Marketing,Manager,5,10767,86,16,5,9,3,4,2,1,No,9,42,7,3,1,2,17,4,Yes
4950,22,Male,Single,HR,Executive,2,7714,91,29,3,0,2,5,1,73,No,5,47,19,2,1,1,21,2,No
4951,34,Female,Single,Sales,Manager,1,10661,72,25,13,0,3,1,2,99,No,9,47,4,4,4,4,17,3,No
4952,55,Male,Married,Sales,Manager,4,10143,41,6,7,8,4,3,2,8,No,7,58,2,1,1,1,2,3,No
4953,38,Female,Single,Marketing,Analyst,2,11947,63,29,9,9,2,5,2,70,No,9,36,0,4,1,3,49,2,No
4954,32,Male,Divorced,HR,Manager,5,14960,87,7,1,1,3,4,3,11,Yes,2,41,13,3,3,4,11,2,No
4955,40,Female,Divorced,Sales,Manager,1,6836,61,1,3,4,3,1,4,33,No,2,52,6,1,2,3,23,4,No
4956,56,Female,Single,Marketing,Analyst,3,15164,85,8,7,8,4,4,4,78,No,3,55,17,4,2,1,20,1,No
4957,46,Male,Married,Sales,Executive,4,17588,64,7,9,5,1,3,4,48,No,8,56,4,4,2,4,48,1,Yes
4958,48,Male,Divorced,HR,Analyst,4,10381,60,23,4,8,1,1,1,50,No,7,48,9,4,4,1,36,3,No
4959,39,Female,Divorced,HR,Manager,3,3683,22,7,5,1,1,5,2,11,No,7,46,10,1,2,2,19,2,No
4960,44,Female,Married,IT,Assistant,2,4975,16,7,8,9,2,4,4,5,No,8,42,8,1,3,1,12,4,No
4961,25,Male,Married,Marketing,Analyst,4,3303,32,27,4,0,1,2,1,25,No,5,59,12,1,4,1,4,4,No
4962,55,Male,Single,Finance,Analyst,2,15189,50,1,2,1,1,5,4,68,No,3,30,0,1,3,1,19,3,Yes
4963,21,Male,Divorced,Sales,Manager,5,10909,56,12,7,1,2,4,2,48,No,1,32,11,2,3,1,22,4,No
4964,41,Male,Divorced,HR,Assistant,3,7004,25,25,2,4,3,2,4,50,No,9,37,4,1,4,1,16,4,No
4965,51,Male,Single,Sales,Executive,2,12452,73,23,14,0,2,3,4,73,No,8,56,15,3,2,1,12,4,No
4966,35,Male,Single,Sales,Assistant,5,10397,66,23,6,1,1,1,4,84,No,1,59,13,3,1,4,35,4,Yes
4967,37,Male,Divorced,Finance,Analyst,1,8826,88,11,7,4,2,3,3,91,No,5,55,7,4,1,2,44,4,No
4968,24,Male,Divorced,HR,Assistant,4,12386,63,29,8,4,2,3,3,40,Yes,9,38,16,1,1,2,43,2,Yes
4969,55,Male,Married,IT,Executive,3,10719,70,16,5,6,1,1,4,10,No,8,59,8,1,4,2,40,1,No
4970,49,Female,Married,Marketing,Assistant,1,14551,84,28,1,3,3,5,3,46,No,5,40,18,1,1,3,19,1,Yes
4971,38,Male,Divorced,Sales,Assistant,1,19099,88,1,3,5,1,4,3,13,No,2,43,0,3,2,4,46,1,No
4972,42,Male,Divorced,Finance,Assistant,1,11425,44,6,10,5,2,3,1,15,Yes,3,46,9,2,3,2,34,1,No
4973,53,Female,Married,Finance,Analyst,2,14112,69,26,9,8,1,5,4,43,Yes,6,50,6,4,2,4,41,4,No
4974,32,Female,Single,Marketing,Manager,4,4718,42,24,6,2,3,2,3,57,No,9,36,6,2,4,3,33,2,No
4975,48,Female,Single,Marketing,Manager,3,3492,65,5,11,8,4,3,3,20,No,7,59,14,4,3,1,7,3,No
4976,55,Female,Divorced,HR,Assistant,4,14474,41,12,5,8,2,5,4,13,No,7,37,1,1,3,2,32,4,No
4977,41,Female,Divorced,Sales,Analyst,4,11029,66,28,1,1,3,5,3,75,Yes,2,31,3,2,3,1,39,1,Yes
4978,55,Female,Married,Sales,Analyst,4,15516,48,17,4,1,1,4,3,25,No,2,50,11,3,1,4,43,1,No
4979,28,Male,Divorced,Marketing,Analyst,5,11536,46,13,5,6,1,3,3,72,No,7,37,1,1,1,4,2,4,No
4980,58,Female,Single,IT,Manager,5,8886,58,5,2,7,4,1,1,2,Yes,3,35,5,4,4,1,18,3,Yes
4981,38,Female,Married,Sales,Analyst,5,17412,18,15,13,2,2,4,3,87,Yes,9,53,10,3,1,4,14,2,No
4982,57,Female,Married,Finance,Assistant,5,11456,62,2,5,6,1,1,3,48,No,3,35,16,1,3,1,4,4,No
4983,25,Male,Single,Marketing,Manager,4,11620,30,2,3,6,3,1,4,40,Yes,4,47,8,4,3,4,18,1,No
4984,34,Female,Single,Sales,Analyst,4,17780,74,20,8,6,2,5,3,18,No,2,36,2,1,3,4,19,2,No
4985,39,Male,Married,HR,Assistant,3,11645,61,16,10,1,4,1,1,11,Yes,2,31,0,1,4,4,34,1,No
4986,28,Female,Divorced,Marketing,Manager,3,18453,89,12,14,7,3,1,4,54,Yes,8,54,7,3,4,1,15,3,No
4987,51,Female,Single,Finance,Analyst,3,11613,29,27,11,9,4,4,1,1,No,1,31,10,4,1,2,12,1,No
4988,23,Male,Married,HR,Executive,3,9633,70,4,13,7,3,3,4,27,Yes,4,57,19,2,4,1,43,1,No
4989,37,Male,Divorced,Marketing,Assistant,3,15973,30,26,1,4,2,4,3,41,No,7,57,19,3,1,1,20,3,No
4990,24,Female,Divorced,Marketing,Executive,5,18483,15,23,4,6,3,5,3,64,No,6,32,5,3,3,1,27,3,Yes
4991,39,Male,Married,Sales,Manager,4,19965,39,9,12,6,2,3,2,28,No,9,58,10,4,2,4,23,2,No
4992,42,Male,Single,HR,Analyst,3,5662,78,27,11,9,2,4,1,2,Yes,8,46,6,2,3,3,29,2,No
4993,30,Female,Divorced,Marketing,Assistant,2,18966,57,12,9,3,3,3,1,86,No,2,36,8,2,1,1,26,2,No
4994,56,Female,Single,Finance,Assistant,3,7258,28,2,12,4,3,2,4,7,Yes,6,44,3,2,4,2,2,1,No
4995,41,Female,Married,HR,Assistant,3,9923,62,8,1,5,2,4,2,77,No,1,59,13,2,1,1,3,4,No
4996,23,Male,Single,Sales,Executive,4,13558,82,14,6,5,1,3,2,27,Yes,3,32,10,4,2,1,21,2,No
4997,48,Female,Divorced,IT,Analyst,5,4324,28,24,6,9,1,1,3,41,Yes,8,56,9,4,1,1,37,4,No
4998,53,Female,Married,Marketing,Analyst,1,17169,94,11,11,8,3,2,3,84,Yes,1,51,0,2,4,1,19,3,No
4999,32,Male,Divorced,IT,Analyst,4,3100,29,8,2,2,1,1,2,2,No,1,46,9,2,3,3,36,1,No
5000,28,Male,Divorced,Marketing,Executive,5,19799,91,9,1,4,1,2,1,59,No,1,59,19,2,3,4,29,3,No
5001,50,Female,Married,Sales,Manager,2,12575,31,25,1,0,2,5,4,50,Yes,5,44,16,4,3,3,45,2,No
5002,26,Male,Married,Sales,Executive,1,16442,66,26,10,0,2,3,1,77,No,7,52,15,1,1,4,2,3,No
5003,23,Female,Single,Sales,Manager,5,18230,24,7,13,9,1,2,3,18,Yes,4,46,8,1,1,4,14,1,No
5004,38,Male,Married,Sales,Executive,5,4043,31,21,13,4,4,3,4,3,No,9,46,16,4,1,2,23,4,No
5005,49,Female,Single,HR,Analyst,4,17627,22,23,5,0,3,5,4,86,No,6,47,14,1,3,4,1,1,No
5006,50,Male,Married,HR,Analyst,5,7443,16,14,11,6,4,2,1,6,No,5,50,4,3,4,3,3,4,No
5007,54,Male,Divorced,Marketing,Analyst,3,12480,70,7,5,9,4,3,1,40,No,5,30,9,3,3,1,16,4,Yes
5008,40,Male,Single,HR,Executive,5,7170,79,26,11,7,4,4,2,15,Yes,6,58,9,3,3,1,35,2,No
5009,50,Male,Married,Marketing,Assistant,1,7148,69,10,10,9,1,3,3,64,Yes,2,39,2,3,1,2,33,3,Yes
5010,38,Female,Single,HR,Executive,5,3037,83,7,7,1,2,3,4,52,No,3,45,2,3,4,2,41,2,No
5011,50,Male,Single,HR,Manager,2,11957,94,24,9,2,1,3,1,54,Yes,3,59,3,1,3,2,39,4,No
5012,51,Female,Single,HR,Executive,3,15069,87,15,4,9,4,1,1,19,No,9,32,12,1,2,3,37,2,No
5013,21,Male,Divorced,Finance,Manager,1,13656,50,18,4,7,1,2,3,89,Yes,4,36,9,4,1,3,18,2,Yes
5014,29,Male,Married,Sales,Executive,1,7806,23,13,11,0,3,3,1,3,No,6,48,4,2,3,1,28,3,No
5015,21,Female,Married,Finance,Assistant,4,7843,28,4,11,8,4,5,4,36,Yes,1,36,1,1,2,4,44,3,Yes
5016,21,Male,Single,HR,Assistant,4,16780,88,12,7,4,1,3,3,81,No,7,52,9,4,2,2,25,2,No
5017,43,Male,Married,HR,Analyst,3,3115,36,25,14,9,2,3,4,80,Yes,6,34,14,3,1,2,26,4,Yes
5018,36,Female,Divorced,Finance,Assistant,1,19662,30,20,9,0,4,4,2,21,Yes,7,49,1,4,4,4,40,4,Yes
5019,51,Male,Single,Marketing,Executive,2,19837,55,18,7,9,2,4,3,43,No,3,35,8,4,4,4,42,1,No
5020,35,Female,Divorced,Sales,Assistant,5,16360,81,7,8,7,3,4,2,97,Yes,1,55,13,3,2,4,24,2,No
5021,35,Male,Divorced,Marketing,Analyst,5,19684,42,22,10,8,3,1,1,60,Yes,5,34,7,3,2,1,30,1,No
5022,58,Male,Married,Sales,Executive,5,11908,43,4,7,8,1,5,2,71,No,6,59,6,4,3,1,34,2,No
5023,50,Male,Married,IT,Manager,4,9042,79,29,9,8,1,2,4,45,Yes,4,50,10,3,1,1,32,4,No
5024,43,Female,Single,Sales,Executive,1,8066,42,24,6,5,3,5,1,25,Yes,8,36,4,4,4,3,47,2,Yes
5025,20,Male,Divorced,Marketing,Analyst,1,3194,46,22,11,6,4,4,2,2,Yes,3,58,8,1,2,3,19,1,No
5026,30,Male,Married,Sales,Assistant,2,4328,66,8,9,6,4,5,3,88,No,8,43,12,4,4,4,43,2,No
5027,40,Male,Single,IT,Assistant,4,9393,25,20,3,3,4,1,1,54,Yes,5,58,8,1,1,2,2,4,No
5028,23,Male,Single,IT,Executive,2,10133,40,18,4,2,3,3,1,36,No,9,42,19,1,1,1,37,4,No
5029,26,Male,Married,HR,Manager,1,16761,45,28,9,8,2,4,2,46,No,9,36,15,2,1,4,14,2,No
5030,45,Male,Divorced,IT,Manager,5,17182,34,6,2,2,2,2,3,47,Yes,5,35,9,4,1,1,9,3,No
5031,31,Male,Single,Finance,Manager,4,17394,98,9,12,2,4,1,4,35,Yes,4,52,2,1,1,3,29,2,No
5032,50,Male,Married,Marketing,Manager,4,16883,83,12,2,3,1,5,3,14,No,4,44,14,4,4,2,19,3,No
5033,36,Male,Single,Finance,Executive,4,6124,55,9,10,9,1,2,2,6,Yes,1,57,0,4,2,4,18,2,No
5034,52,Female,Married,Finance,Assistant,5,7882,81,15,8,9,3,2,2,30,No,7,39,16,3,1,2,43,4,No
5035,30,Male,Single,Marketing,Manager,4,11720,58,27,11,9,1,4,3,60,Yes,4,57,14,4,1,1,39,1,No
5036,47,Female,Divorced,Finance,Executive,3,11689,74,13,10,2,3,3,2,45,No,6,31,15,2,3,4,44,4,No
5037,51,Female,Single,Finance,Executive,4,9782,21,25,6,1,3,1,4,14,Yes,7,33,10,3,1,3,46,3,Yes
5038,20,Female,Married,Finance,Executive,5,18356,68,3,5,4,1,5,3,12,No,6,49,0,3,2,2,29,4,No
5039,47,Male,Married,IT,Manager,4,9298,77,3,2,0,1,5,1,21,No,2,35,18,1,1,1,20,4,No
5040,26,Female,Married,Marketing,Manager,3,10146,96,26,1,0,4,1,1,49,No,9,48,9,2,3,1,46,2,No
5041,21,Female,Divorced,Marketing,Executive,3,4810,94,19,14,5,4,1,3,51,No,5,47,7,2,1,1,17,4,No
5042,43,Female,Married,Marketing,Executive,4,10914,27,21,3,3,1,2,2,55,Yes,2,39,19,4,2,3,38,3,Yes
5043,23,Male,Married,Finance,Executive,1,10341,47,21,11,7,4,3,4,43,No,1,35,8,1,3,1,49,1,No
5044,38,Female,Divorced,IT,Assistant,1,3319,21,13,6,0,4,3,2,86,No,4,52,6,2,2,3,25,3,No
5045,45,Male,Married,Marketing,Assistant,2,18391,44,21,13,9,2,4,2,66,No,4,43,17,4,3,3,43,4,No
5046,30,Female,Married,Sales,Analyst,3,19308,25,24,11,4,4,5,4,19,Yes,9,44,11,1,1,1,7,1,No
5047,59,Female,Divorced,Marketing,Analyst,1,13761,84,26,11,5,4,5,4,82,Yes,2,51,6,1,2,1,44,3,Yes
5048,30,Male,Single,HR,Manager,2,6386,35,12,12,4,4,1,1,45,Yes,1,41,8,3,1,1,49,4,No
5049,22,Male,Married,Sales,Assistant,1,6338,46,24,12,9,2,4,4,47,No,8,35,3,4,1,3,32,3,No
5050,31,Female,Single,Marketing,Analyst,4,9734,19,24,12,5,4,3,1,29,No,4,43,7,3,1,3,14,2,Yes
5051,22,Female,Divorced,Finance,Executive,3,13911,49,25,5,2,2,3,3,41,Yes,2,47,9,3,1,1,36,1,No
5052,46,Female,Married,Marketing,Executive,1,3869,61,26,6,8,4,3,3,95,No,8,52,10,3,3,4,11,3,No
5053,21,Male,Married,IT,Manager,4,9784,26,6,11,6,3,4,2,40,Yes,8,49,4,1,3,4,42,4,No
5054,35,Male,Divorced,IT,Manager,2,10042,51,18,7,9,3,4,1,29,No,1,48,9,4,4,1,33,1,No
5055,21,Female,Married,Marketing,Analyst,4,9429,58,9,7,0,4,1,3,23,No,4,34,0,3,4,3,16,2,Yes
5056,49,Female,Single,Finance,Executive,2,3685,36,22,3,4,2,2,2,11,Yes,5,55,18,3,1,4,3,4,Yes
5057,39,Male,Single,Finance,Manager,1,18757,25,17,11,9,1,4,3,43,Yes,1,55,11,3,2,1,27,3,Yes
5058,57,Male,Divorced,Finance,Manager,5,8027,69,28,10,0,3,3,1,52,No,6,46,3,1,2,1,42,4,Yes
5059,47,Female,Married,Marketing,Assistant,4,16997,24,12,8,2,1,4,1,16,No,1,39,19,2,2,3,47,3,No
5060,44,Male,Married,Marketing,Analyst,5,16219,56,21,8,5,1,2,1,72,No,2,49,10,1,2,2,10,2,No
5061,51,Female,Divorced,HR,Manager,3,12576,94,23,11,1,3,4,1,78,Yes,9,37,2,1,3,2,7,2,No
5062,29,Male,Single,IT,Analyst,5,8464,90,28,3,4,3,3,3,24,No,8,51,2,4,4,4,47,1,No
5063,59,Female,Single,Sales,Executive,3,8115,69,28,6,6,1,1,2,11,No,4,49,17,3,3,1,20,1,Yes
5064,52,Female,Divorced,Sales,Analyst,1,19950,64,17,9,8,2,4,1,77,Yes,9,42,18,1,1,3,5,2,No
5065,32,Female,Married,IT,Manager,1,12657,46,15,1,0,3,3,2,83,Yes,3,41,11,3,2,3,20,4,No
5066,56,Male,Single,HR,Assistant,4,15394,82,23,11,6,4,4,4,45,Yes,1,38,1,2,4,3,10,4,No
5067,35,Female,Married,IT,Analyst,5,16624,32,27,2,7,3,1,4,48,No,5,47,3,2,4,1,5,2,No
5068,41,Female,Single,HR,Analyst,3,5465,95,21,2,2,4,5,4,44,Yes,8,43,6,1,1,1,38,1,No
5069,39,Male,Married,HR,Executive,3,7348,99,21,5,1,3,3,1,36,Yes,6,39,15,4,3,1,4,4,No
5070,46,Female,Single,Finance,Assistant,5,6926,79,2,13,7,4,3,3,26,No,4,50,16,2,2,1,17,3,No
5071,35,Female,Married,IT,Analyst,1,14705,39,28,6,6,4,4,1,29,No,1,39,14,2,2,4,42,1,Yes
5072,53,Female,Divorced,Sales,Assistant,1,17812,45,4,3,0,2,5,3,24,No,1,31,6,1,2,4,29,3,No
5073,51,Male,Single,Marketing,Manager,3,7010,98,9,4,1,2,3,4,91,No,6,53,17,1,3,3,33,2,No
5074,45,Male,Divorced,Marketing,Assistant,4,4400,33,12,10,3,1,3,4,80,Yes,5,45,15,4,4,3,26,2,No
5075,44,Male,Single,IT,Manager,1,9707,32,2,12,2,3,5,1,25,No,5,42,18,3,1,1,17,1,No
5076,21,Male,Single,Marketing,Executive,2,9255,82,25,13,1,3,4,4,70,Yes,9,44,0,2,3,3,45,4,Yes
5077,31,Female,Single,HR,Executive,3,7388,47,24,2,4,3,3,1,46,No,7,38,13,3,4,2,46,4,No
5078,59,Male,Married,Marketing,Executive,5,12147,84,29,12,5,2,3,3,38,No,5,41,11,4,2,3,46,4,No
5079,28,Male,Single,HR,Manager,5,10127,21,4,3,5,3,1,2,83,Yes,4,59,18,4,4,4,30,1,No
5080,31,Male,Divorced,HR,Analyst,3,4820,15,12,12,6,3,2,4,7,No,4,47,14,2,1,4,5,4,Yes
5081,45,Female,Married,Sales,Manager,3,18811,94,2,8,5,1,3,2,27,Yes,1,36,7,3,1,1,9,4,No
5082,28,Female,Married,Marketing,Assistant,1,7347,73,6,5,5,2,3,4,14,No,2,55,1,3,4,3,16,4,No
5083,29,Female,Single,Sales,Assistant,3,19988,48,7,2,7,1,3,1,80,Yes,8,52,1,1,2,2,40,4,Yes
5084,51,Male,Married,Marketing,Manager,3,13847,66,18,10,4,3,1,1,90,No,7,48,12,1,1,2,38,3,No
5085,53,Female,Single,HR,Executive,2,17477,25,24,10,4,1,5,2,25,Yes,4,50,9,1,3,1,22,2,No
5086,39,Female,Divorced,Marketing,Executive,5,3591,22,25,11,6,3,2,3,52,No,1,54,0,3,1,4,13,3,No
5087,58,Male,Married,Sales,Assistant,1,17280,67,5,2,9,3,1,4,14,Yes,4,48,8,1,3,3,40,4,No
5088,21,Female,Married,Finance,Assistant,4,9779,29,22,4,6,1,2,1,54,Yes,9,48,19,4,2,2,2,2,No
5089,20,Male,Divorced,Sales,Analyst,1,3121,42,22,9,2,1,4,3,12,No,4,41,6,3,1,4,13,4,Yes
5090,55,Male,Divorced,Finance,Analyst,5,19199,98,10,14,0,4,3,4,19,Yes,1,47,15,1,1,1,21,1,Yes
5091,43,Female,Single,IT,Analyst,4,5276,28,18,6,4,3,5,2,80,Yes,8,30,10,2,4,3,49,4,No
5092,46,Male,Married,Sales,Assistant,3,11095,72,29,1,9,4,2,1,88,Yes,9,38,2,1,4,4,39,4,No
5093,21,Male,Divorced,Marketing,Analyst,2,10076,71,11,14,3,2,3,2,84,Yes,3,44,13,3,1,2,22,2,No
5094,50,Male,Married,Finance,Assistant,2,3877,66,17,11,0,4,5,2,7,No,2,51,15,4,2,2,42,1,No
5095,33,Male,Divorced,Marketing,Assistant,5,3785,51,11,4,4,2,3,3,16,Yes,5,44,14,1,2,3,25,1,No
5096,21,Male,Married,Finance,Manager,5,17470,16,5,14,5,4,3,3,99,Yes,1,53,0,2,2,1,3,4,Yes
5097,48,Male,Divorced,Sales,Analyst,2,3100,48,6,3,6,4,5,3,33,No,4,34,0,1,3,3,24,1,Yes
5098,34,Female,Married,Sales,Manager,4,11567,48,14,1,9,4,3,3,47,Yes,6,46,11,1,1,1,18,3,No
5099,31,Male,Single,Marketing,Manager,4,11837,72,16,6,8,1,4,1,9,No,7,32,13,1,4,4,27,2,No
5100,56,Male,Married,Sales,Analyst,1,6382,87,28,10,3,2,1,1,94,No,2,58,9,4,3,1,37,3,No
5101,47,Male,Single,Marketing,Assistant,3,13932,75,14,1,0,4,2,1,77,No,9,35,9,4,4,3,39,4,No
5102,39,Male,Single,HR,Assistant,4,16911,68,1,1,3,4,5,3,74,No,2,58,4,2,4,4,36,4,No
5103,58,Female,Single,Finance,Assistant,3,10292,81,24,7,6,2,1,2,74,Yes,5,55,11,3,1,4,48,3,Yes
5104,43,Female,Married,Marketing,Analyst,5,11076,44,5,1,0,4,2,1,28,Yes,7,53,14,2,4,4,26,2,No
5105,40,Male,Married,Finance,Assistant,4,5349,97,5,11,8,3,5,3,15,Yes,9,40,3,1,4,1,49,4,No
5106,29,Female,Single,HR,Manager,4,19767,94,8,13,5,1,5,1,18,No,7,40,6,3,2,1,31,3,Yes
5107,33,Male,Divorced,Finance,Executive,4,19138,73,14,3,9,1,4,1,85,Yes,6,30,11,4,4,4,16,3,No
5108,56,Male,Married,Marketing,Analyst,1,5585,72,8,5,7,1,5,4,23,No,6,45,19,4,2,3,10,3,No
5109,37,Male,Married,Sales,Executive,5,5096,38,9,3,5,4,4,1,42,No,5,58,1,4,2,2,1,2,No
5110,43,Male,Married,Finance,Manager,2,3318,29,27,6,6,1,2,3,55,No,9,41,5,4,4,2,9,2,No
5111,33,Female,Married,Finance,Executive,1,11212,36,20,14,2,3,3,1,38,No,4,44,12,4,2,4,37,4,Yes
5112,53,Female,Single,HR,Manager,1,19975,46,3,14,7,3,4,4,8,Yes,2,43,9,3,3,2,14,3,No
5113,31,Male,Divorced,IT,Executive,4,7104,89,10,9,4,2,3,2,92,No,1,34,3,1,4,1,29,1,No
5114,41,Male,Divorced,Sales,Executive,1,6126,56,16,2,6,4,3,1,47,No,4,52,15,1,3,3,2,1,No
5115,25,Female,Divorced,Marketing,Assistant,2,13757,73,11,7,6,1,5,3,32,No,1,53,7,3,3,2,3,3,No
5116,55,Female,Divorced,HR,Executive,1,9912,97,2,4,5,3,1,3,41,No,9,39,2,1,4,4,27,3,No
5117,55,Male,Single,Marketing,Manager,1,8348,69,1,13,2,3,3,1,90,No,8,46,15,4,1,4,6,3,No
5118,41,Female,Married,Marketing,Manager,4,4270,19,10,11,0,4,1,1,91,Yes,4,44,17,4,3,1,37,4,No
5119,33,Male,Married,Finance,Manager,5,3281,55,21,6,5,1,4,2,33,No,2,47,2,1,1,4,29,3,No
5120,35,Female,Single,HR,Analyst,2,15544,71,6,10,8,2,3,2,44,No,6,54,18,2,3,4,45,1,No
5121,55,Female,Married,HR,Manager,4,4829,67,8,12,1,2,3,2,35,No,6,37,8,1,1,4,13,2,No
5122,44,Female,Single,Sales,Analyst,1,19338,52,6,10,1,4,3,4,31,No,3,54,12,2,3,1,16,1,No
5123,51,Female,Divorced,IT,Manager,2,6739,15,2,6,9,3,1,3,81,No,3,51,12,1,1,3,48,3,No
5124,52,Male,Single,Marketing,Analyst,3,9276,74,8,8,0,3,4,1,25,Yes,7,36,12,3,2,1,1,1,No
5125,55,Male,Married,Sales,Executive,1,17421,90,21,7,0,4,1,1,79,No,7,38,14,3,2,1,24,2,No
5126,39,Female,Married,Sales,Executive,5,10763,60,29,13,1,4,2,1,95,Yes,9,32,19,3,2,1,43,2,No
5127,37,Male,Married,Marketing,Manager,1,18237,18,3,5,0,4,2,4,32,Yes,6,51,10,4,2,1,28,2,No
5128,57,Female,Divorced,Finance,Analyst,5,19284,29,22,7,5,1,5,3,87,Yes,5,53,7,1,3,2,11,2,No
5129,22,Female,Single,Finance,Assistant,3,5807,95,12,12,4,1,3,2,42,No,9,38,11,1,3,2,23,1,Yes
5130,42,Male,Single,Marketing,Assistant,4,5919,26,6,12,7,2,2,4,5,No,2,40,4,1,4,3,30,1,No
5131,51,Male,Married,HR,Assistant,4,14196,15,19,14,9,4,2,4,51,No,2,47,9,3,3,1,47,4,Yes
5132,35,Male,Single,IT,Executive,4,8756,91,7,6,6,4,1,3,59,No,4,36,14,3,2,3,15,1,No
5133,24,Female,Married,Finance,Executive,2,9707,44,23,13,3,3,4,3,77,No,4,54,6,2,4,1,23,4,No
5134,23,Male,Single,IT,Analyst,5,15596,88,23,5,8,2,3,1,83,No,4,37,6,2,3,3,14,3,Yes
5135,40,Male,Divorced,Sales,Manager,1,6382,20,24,9,3,2,3,3,89,Yes,5,52,7,3,3,3,17,2,Yes
5136,59,Male,Divorced,Sales,Executive,2,6764,87,27,4,8,4,5,2,77,No,3,50,5,1,2,3,46,1,Yes
5137,33,Male,Single,Marketing,Manager,2,13439,64,23,12,3,2,4,1,58,Yes,2,40,1,1,3,1,39,1,No
5138,58,Female,Divorced,Marketing,Assistant,1,18150,16,13,7,1,2,3,1,43,No,4,40,3,3,3,1,15,4,Yes
5139,50,Female,Divorced,Marketing,Assistant,3,19300,20,4,13,1,3,1,4,23,No,9,32,2,3,2,3,10,4,No
5140,33,Female,Divorced,Finance,Manager,4,6424,89,21,7,5,2,3,4,70,No,4,46,10,1,4,3,32,2,No
5141,25,Female,Married,IT,Analyst,3,17271,91,14,3,5,4,2,4,66,No,1,46,17,3,1,4,23,2,No
5142,31,Female,Single,Sales,Assistant,3,13995,52,4,8,6,3,3,1,39,No,8,51,4,4,4,3,38,4,No
5143,35,Female,Single,IT,Analyst,4,16582,90,18,9,6,4,2,2,89,Yes,3,53,13,1,4,1,43,4,Yes
5144,36,Female,Married,Finance,Assistant,3,16332,97,7,11,2,3,4,4,19,Yes,1,43,16,1,3,2,12,3,Yes
5145,42,Male,Married,IT,Executive,2,14299,32,13,5,9,1,2,4,24,No,1,36,6,3,1,3,9,1,Yes
5146,33,Female,Divorced,IT,Assistant,1,3197,33,3,1,6,4,4,4,93,Yes,5,37,11,1,3,2,44,3,No
5147,26,Female,Single,Marketing,Analyst,2,5688,42,29,1,8,2,5,3,31,No,4,48,0,4,1,1,27,2,Yes
5148,51,Female,Married,IT,Executive,2,17889,26,17,5,8,2,2,1,70,No,7,33,11,1,2,2,21,2,No
5149,34,Female,Divorced,IT,Assistant,5,10098,66,1,14,6,3,4,3,51,Yes,7,31,5,3,1,2,44,3,No
